Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Year,Month,Day,Hour,Summary
-0.5044592249642417,0.0390457284648403,-0.4835797735807304,-0.3930826111410138,-0.0642378345806968,0.320331259345917,0.1269897258815334,-1.5323671038380535,-0.6213372914947604,-0.3176114212704253,0.7731789911867707,2.0
-0.5044592249642417,0.0491991525392228,-0.4835797735807304,-0.0461478579129567,-0.2648303589648884,0.320331259345917,0.1300538064995132,-1.5323671038380535,-0.6213372914947604,-0.3176114212704253,0.9043958331211256,2.0
-0.5044592249642417,0.0288923043904579,-0.0448231728993668,0.0309487539155003,-0.3377730951045944,0.320331259345917,0.1324697162175364,-1.5323671038380535,-0.6213372914947604,-0.3176114212704253,1.0356126750554804,2.0
-0.5044592249642417,-0.0377395409763119,0.0178563414836852,0.6194528908727228,-0.3468909371220576,0.7201714127695801,0.1341785304083327,-1.5323671038380535,-0.6213372914947604,-0.3176114212704253,1.166829516989835,2.0
-0.5044592249642417,-0.2776141844337543,0.5819719709311536,-0.8042645408927849,-0.0095307824759173,-1.4338061879320874,0.1447260386894559,-1.5323671038380535,-0.6213372914947604,-0.2035850736111108,-0.9326399539598418,2.0
-0.5044592249642417,-0.1583114516454299,0.5819719709311536,-0.3005666769468653,0.4007721083099289,-0.234285727661099,0.1471419484074784,-1.5323671038380535,-0.6213372914947604,-0.2035850736111108,-0.801423112025487,2.0
-0.5044592249642417,0.5866960390841925,-1.047695403028198,0.2031311869990545,-0.3468909371220576,1.4908310633200268,0.1697690052787155,-1.5323671038380535,-0.6213372914947604,-0.0895587259517963,1.166829516989835,2.0
-0.5044592249642417,0.5809847380494916,-0.985015888645146,0.5706250367146998,-0.2739482009823517,1.316707125538754,0.1680601910879191,-1.5323671038380535,-0.6213372914947604,-0.0895587259517963,1.29804635892419,2.0
-0.5044592249642417,0.1196385320052771,0.6446514853142056,-1.3362311625091388,1.0116675234799668,-0.5083697037982873,0.1421333550896271,-1.5323671038380535,-0.6213372914947604,0.2525203170261471,-0.801423112025487,2.0
-0.5044592249642417,0.7846878079064076,-0.4835797735807304,-0.5472758347979279,-1.2039680867636031,1.316707125538754,0.1370069125172374,-1.5323671038380535,-0.6213372914947604,0.2525203170261471,1.29804635892419,1.0
-0.5044592249642417,0.768823082683098,-0.4835797735807304,-0.5215769641884422,-1.0216112464143383,1.4908310633200268,0.1354748722082475,-1.5323671038380535,-0.6213372914947604,0.2525203170261471,1.4292632008585446,1.0
-0.5044592249642417,0.8265706825416351,-0.6716183167298865,0.7042591638840255,-1.085436140536581,1.4908310633200268,0.1332357363720314,-1.5323671038380535,-0.6213372914947604,0.2525203170261471,1.5604800427928995,2.0
-0.5044592249642417,0.315726534691658,0.5819719709311536,-0.989296409281082,-0.3195374110696679,-1.2758048369824142,0.1367712140081616,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-1.457507321697261,2.0
-0.5044592249642417,0.5917727506073668,0.0178563414836852,-0.2183302909965108,-1.1127896665889707,0.5653945791862267,0.131644771435772,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-1.3262904797629065,2.0
-0.5044592249642417,0.5892343948457798,0.1432153702497892,0.7376676956763568,-1.3498535590430154,1.3070335734397946,0.1251041378089307,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-1.1950736378285514,2.0
-0.5044592249642417,0.5924073401188936,0.2058948846328413,0.652861422665054,-1.523092557374817,1.158705774589081,0.1236899467544783,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-1.063856795894197,1.0
-0.5044592249642417,0.5283138508563889,0.1432153702497892,0.9535382087960368,-1.523092557374817,0.5653945791862267,0.1235131728726712,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-0.9326399539598418,1.0
-0.5044592249642417,0.5175258371562537,-0.1701822016654701,1.6885259082273278,-1.5322103993922804,0.578292648651506,0.1271075751360709,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-0.5389894281567774,2.0
-0.5044592249642417,0.5790809706571711,0.0178563414836852,1.9609339366878764,-1.4592676632525745,0.578292648651506,0.1266361781179206,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,-0.4077725862224226,2.0
-0.5044592249642417,1.0937326532917888,-0.7342978311129386,0.6837000673964371,-1.2130859287810665,0.529924888156708,0.1244559669089733,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,0.1170947815149966,2.0
-0.5044592249642417,0.6311172694810071,0.6446514853142056,-0.963597538671596,1.4219704142658132,-0.6341258810847618,0.1309966005358153,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,0.7731789911867707,2.0
-0.5044592249642417,0.6412706936696155,0.6446514853142056,-1.0638231340485904,0.4463613183972452,-0.066610824612466,0.1319393945721166,-1.5323671038380535,-0.6213372914947604,0.3665466646854616,0.9043958331211256,2.0
-0.5044592249642417,0.2319607856496551,0.7073309996972569,-0.6526412042968194,-0.5110120934363962,-1.5563378478522425,0.1380086311808076,-1.5323671038380535,-0.6213372914947604,0.480573012344776,-1.3262904797629065,2.0
-0.5044592249642417,0.5257754939525418,1.0207285716125172,-1.205166922400762,-0.2465946749299619,-1.2371106285865758,0.1500881797709207,-1.5323671038380535,-0.6213372914947604,0.480573012344776,-0.5389894281567774,2.0
-0.5044592249642417,0.7161521954899954,0.5819719709311536,-0.272297919276431,-0.4015979892268372,-0.8372704751629132,0.1507952752981469,-1.5323671038380535,-0.6213372914947604,0.480573012344776,-0.4077725862224226,2.0
